Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Swampert (Shadow),89.2,water,ground,159.2,138.3,177,3897624,32,Mud Shot,Hydro Cannon,Earthquake
Perrserker (XL),88.8,steel,none,164.6,147.8,156,3795326,49,Shadow Claw,Close Combat,Foul Play
Politoed (Shadow XL),88.5,water,none,145.7,160.6,182,4258342,47.5,Mud Shot,Weather Ball (Water),Blizzard
Shiftry (Shadow XL),88.5,grass,dark,173.5,112.9,183,3585967,48,Snarl,Leaf Blade,Foul Play
Abomasnow,88.3,grass,ice,152.5,136.7,175,3649433,40,Powder Snow,Weather Ball (Ice),Energy Ball
Giratina (Origin),88.3,ghost,dragon,153.4,132.9,197,4016440,24.5,Shadow Claw,Shadow Ball,Dragon Pulse
Ho-Oh,88.2,fire,flying,158.7,165.1,148,3877539,23.5,Incinerate,Brave Bird,Earthquake
Sirfetchd,88.2,fighting,none,188.2,140,125,3292991,31.5,Counter,Close Combat,Leaf Blade
Zangoose (XL),88.2,normal,none,184.9,114.7,158,3350762,47,Shadow Claw,Close Combat,Night Slash
Venusaur,88,grass,poison,159.3,155.4,158,3909812,39,Vine Whip,Frenzy Plant,Sludge Bomb
Lapras (Shadow),87.7,water,ice,137.4,145.1,226,4505256,37.5,Ice Shard,Surf,Ice Beam
Magnezone,87.6,electric,steel,174.8,158.3,128,3541430,29,Spark,Wild Charge,Mirror Shot
Politoed (XL),87.6,water,none,145.7,160.6,182,4258342,47.5,Mud Shot,Weather Ball (Water),Blizzard
Gengar,87.4,ghost,poison,202.5,118.6,128,3075577,34,Shadow Claw,Shadow Ball,Shadow Punch
Hypno (XL),87.4,psychic,none,133.6,174.8,178,4156705,50,Confusion,Fire Punch,Shadow Ball
Drifblim,87.1,ghost,flying,154.1,92.5,258,3676412,40,Hex,Shadow Ball,Icy Wind
Machamp,87.1,fighting,none,174.9,125.1,161,3522784,30,Counter,Cross Chop,Payback
Mewtwo (Armored),87.1,psychic,none,135.7,205.3,164,4569169,29.5,Confusion,Psystrike,Dynamic Punch
Steelix (XL),87.1,steel,ground,127.4,234,163,4860385,48.5,Dragon Tail,Earthquake,Crunch
Zangoose,87.1,normal,none,187.3,109.9,151,3106877,40,Shadow Claw,Close Combat,Night Slash
Obstagoon,86.8,dark,normal,148.9,160.4,174,4154681,36,Counter,Night Slash,Gunk Shot
Suicune,86.8,water,none,139.3,182.9,176,4482993,33.5,Snarl,Bubble Beam,Ice Beam
Zapdos (Shadow),86.7,electric,flying,178.1,132,149,3504017,26.5,Thunder Shock,Drill Peck,Thunderbolt
Lickilicky (XL),86.5,normal,none,136.2,160,209,4552337,46,Lick,Body Slam,Shadow Ball
Snorlax (Shadow),86.5,normal,none,141.2,127.7,245,4416410,28.5,Lick,Body Slam,Earthquake
Electivire (Shadow),86.3,electric,none,186.5,128.4,139,3328791,29.5,Thunder Shock,Wild Charge,Ice Punch
Lugia,86.3,psychic,flying,133.6,215.1,162,4654446,25,Dragon Tail,Sky Attack,Aeroblast
Gliscor (Shadow),86.1,ground,flying,149.6,183.5,151,4145324,39.5,Fury Cutter,Night Slash,Earthquake
Lucario,86.1,fighting,steel,188.4,121.2,144,3287695,38.5,Counter,Power-Up Punch,Shadow Ball
Lapras,86,water,ice,137.4,145.1,226,4505256,37.5,Ice Shard,Surf,Ice Beam
Skarmory (XL),86,steel,flying,137,202.5,149,4132945,50,Air Slash,Brave Bird,Sky Attack
Registeel,85.8,steel,none,124.9,237.1,162,4795980,40,Lock On,Focus Blast,Flash Cannon
Gyarados (Shadow),85.7,water,flying,170.2,135.2,159,3659571,27.5,Dragon Breath,Aqua Tail,Crunch
Meganium,85.7,grass,none,144.6,171.5,162,4017999,40,Vine Whip,Frenzy Plant,Earthquake
Genesect (Burn),85.5,bug,steel,180.2,145.8,129,3388487,26.5,Fury Cutter,X-Scissor,Techno Blast (Burn)
Muk (Alolan),85.5,poison,dark,151.9,142.5,189,4092111,38,Snarl,Dark Pulse,Gunk Shot
Gliscor,85.4,ground,flying,149.6,183.5,151,4145324,39.5,Fury Cutter,Night Slash,Earthquake
Gyarados,85.4,water,flying,170.2,135.2,159,3659571,27.5,Dragon Breath,Aqua Tail,Crunch
Venusaur (Shadow),85.2,grass,poison,159.3,155.4,158,3909812,39,Vine Whip,Frenzy Plant,Sludge Bomb
Sandslash (Alolan XL),85.1,ice,steel,149.4,172.5,161,4148341,47,Powder Snow,Ice Punch,Bulldoze
Snorlax,84.9,normal,none,141.2,127.7,245,4416410,28.5,Lick,Body Slam,Earthquake
Pinsir (Shadow),84.8,bug,none,182.2,141.9,132,3412747,32.5,Fury Cutter,Close Combat,X-Scissor
Charizard,84.6,fire,flying,173.6,141.7,146,3590982,35,Dragon Breath,Blast Burn,Dragon Claw
Politoed (Shadow),84.5,water,none,149.4,153.3,175,4007611,40,Mud Shot,Weather Ball (Water),Blizzard
Togekiss,84.3,fairy,flying,162.5,161.8,145,3813620,27.5,Charm,Ancient Power,Flamethrower
Lickilicky,84.2,normal,none,139.1,154.9,203,4373698,40,Lick,Body Slam,Shadow Ball
Regirock,84,rock,none,134.6,237.1,144,4596121,30,Lock On,Stone Edge,Focus Blast
Ninetales (Shadow XL),83.9,fire,none,150,171.7,160,4121084,49.5,Fire Spin,Weather Ball (Fire),Psyshock
Ninetales (XL),83.9,fire,none,150,171.7,160,4121084,49.5,Fire Spin,Weather Ball (Fire),Psyshock
Clefable,83.7,fairy,none,152.5,139.9,182,3883166,40,Charm,Moonblast,Meteor Mash
Garchomp,83.7,dragon,ground,172.3,133.3,157,3605462,23,Mud Shot,Sand Tomb,Outrage
Deoxys (Defense),83.6,psychic,none,125.7,272.7,120,4111322,40,Counter,Psycho Boost,Rock Slide
Raichu (Alolan XL),83.6,electric,psychic,176.8,141.6,140,3504143,49.5,Volt Switch,Wild Charge,Thunder Punch
Raichu (XL),83.6,electric,none,174.8,139.5,142,3462012,50,Volt Switch,Wild Charge,Thunder Punch
Talonflame,83.6,fire,flying,150.9,134.4,158,3204228,40,Incinerate,Brave Bird,Flame Charge
Melmetal,83.5,steel,none,157.3,133.5,188,3949394,26,Thunder Shock,Rock Slide,Superpower
Perrserker,83.5,steel,none,166,139.9,147,3412667,40,Shadow Claw,Close Combat,Foul Play
Toxicroak (XL),83.5,poison,fighting,176.1,119.8,167,3524702,45,Counter,Mud Bomb,Sludge Bomb
Virizion,83.5,grass,fighting,146.3,177.8,163,4241212,30,Quick Attack,Leaf Blade,Close Combat
Steelix,83.3,steel,ground,128.8,226.8,154,4499603,40,Dragon Tail,Earthquake,Crunch
Tangrowth,83.3,grass,none,157.9,143.9,174,3952201,31,Vine Whip,Power Whip,Rock Slide
Toxicroak,83.3,poison,fighting,178.6,117,165,3446975,40,Counter,Mud Bomb,Sludge Bomb
Poliwrath,83,water,fighting,152.2,155.4,172,4067550,39,Mud Shot,Dynamic Punch,Ice Punch
Charizard (Shadow),82.9,fire,flying,173.6,141.7,146,3590982,35,Dragon Breath,Blast Burn,Dragon Claw
Blastoise (XL),82.7,water,none,142.8,181.8,168,4362665,48,Water Gun,Hydro Cannon,Ice Beam
Crustle (XL),82.7,bug,rock,154,173.4,151,4031215,44,Fury Cutter,Rock Slide,X-Scissor
Escavalier,82.7,bug,steel,172.3,148.9,140,3590966,34,Counter,Megahorn,Drill Run
Galvantula (XL),82.7,bug,electric,181.5,120.2,157,3424193,50,Volt Switch,Lunge,Discharge
Ninetales (Alolan),82.6,ice,fairy,146.2,164.4,151,3629075,40,Powder Snow,Weather Ball (Ice),Psyshock
Shiftry,82.4,grass,dark,169.9,107.5,175,3195946,40,Snarl,Leaf Blade,Foul Play
Politoed,82.3,water,none,149.4,153.3,175,4007611,40,Mud Shot,Weather Ball (Water),Blizzard
Zapdos,82.3,electric,flying,178.1,132,149,3504017,26.5,Thunder Shock,Drill Peck,Thunderbolt
Hariyama,82.1,fighting,none,164.5,97.5,236,3784324,35,Counter,Close Combat,Heavy Slam
Jirachi,82.1,steel,psychic,154.1,157.6,164,3983992,27.5,Confusion,Doom Desire,Dazzling Gleam
Stunfisk (Galarian),82.1,ground,steel,125.7,147,201,3712702,40,Mud Shot,Rock Slide,Earthquake
Mew,82,psychic,none,154.1,157.6,164,3983992,27.5,Shadow Claw,Overheat,Psyshock
Primeape,82,fighting,none,175.4,120.9,140,2970000,40,Counter,Close Combat,Night Slash
Regice,81.7,ice,none,134.6,237.1,144,4596121,30,Lock On,Blizzard,Earthquake
Poliwrath (Shadow),81.5,water,fighting,152.2,155.4,172,4067550,39,Mud Shot,Dynamic Punch,Ice Punch
Jellicent (XL),81.4,water,ghost,138.7,161.2,200,4470750,49,Hex,Shadow Ball,Ice Beam
Sceptile,81.4,grass,none,178,139.7,141,3506056,36,Bullet Seed,Leaf Blade,Earthquake
Serperior (XL),81.4,grass,none,144.1,182.6,164,4316318,49.5,Vine Whip,Grass Knot,Aerial Ace
Honchkrow,81.2,dark,flying,193.2,91.1,182,3204121,38,Snarl,Brave Bird,Sky Attack
Scizor,81.2,bug,steel,178.5,141.7,137,3464803,31,Bullet Punch,Night Slash,Iron Head
Crustle,81.1,bug,rock,158.9,168.3,146,3904024,40,Fury Cutter,Rock Slide,X-Scissor
Flygon,81.1,ground,dragon,168.7,140.2,156,3689409,36.5,Mud Shot,Dragon Claw,Earth Power
Sandslash (Alolan),81.1,ice,steel,151.7,166,154,3878156,40,Powder Snow,Ice Punch,Bulldoze
Electivire,80.7,electric,none,186.5,128.4,139,3328791,29.5,Thunder Shock,Wild Charge,Ice Punch
Gallade,80.7,psychic,fighting,178.5,149.5,131,3494934,29.5,Confusion,Close Combat,Leaf Blade
Dragonite,80.5,dragon,flying,177.2,136.2,145,3499943,24.5,Dragon Breath,Dragon Claw,Outrage
Flygon (Shadow),80.4,ground,dragon,168.7,140.2,156,3689409,36.5,Mud Shot,Dragon Claw,Earth Power
Mandibuzz,80.4,dark,flying,113.8,173.9,203,4016661,40,Snarl,Foul Play,Shadow Ball
Shiftry (Shadow),80.4,grass,dark,169.9,107.5,175,3195946,40,Snarl,Leaf Blade,Foul Play
Altaria (XL),80.2,dragon,flying,131.1,181.5,164,3902033,50,Dragon Breath,Sky Attack,Dragon Pulse
Dewgong (XL),80.2,water,ice,129.4,161.3,186,3883324,50,Ice Shard,Icy Wind,Water Pulse
Empoleon,80.1,water,steel,163.3,150.5,155,3811526,33.5,Waterfall,Hydro Cannon,Drill Peck
Ferrothorn,80.1,grass,steel,136.7,188.1,153,3934581,40,Bullet Seed,Power Whip,Flash Cannon
Pinsir,79.9,bug,none,182.2,141.9,132,3412747,32.5,Fury Cutter,Close Combat,X-Scissor
Scizor (Shadow),79.9,bug,steel,178.5,141.7,137,3464803,31,Bullet Punch,Night Slash,Iron Head
Bronzong (XL),79.5,steel,psychic,146.2,191.6,152,4257910,50,Confusion,Psyshock,Bulldoze
Chesnaught,79.5,grass,fighting,154.9,160.8,161,4011835,31,Vine Whip,Superpower,Energy Ball
Cloyster,79.3,water,ice,156.7,213.4,118,3946175,39.5,Ice Shard,Icy Wind,Hydro Pump
Dragonite (Shadow),79.3,dragon,flying,177.2,136.2,145,3499943,24.5,Dragon Breath,Dragon Claw,Hurricane
Typhlosion,78.9,fire,none,173.6,141.7,146,3590982,35,Shadow Claw,Blast Burn,Solar Beam
Darmanitan (Standard),78.6,fire,none,192.8,92.8,177,3166923,29,Incinerate,Rock Slide,Overheat
Glaceon,78.3,ice,none,176.3,157.4,126,3497856,29.5,Ice Shard,Avalanche,Icy Wind
Ninetales,78.3,fire,none,145.4,162,151,3557399,40,Fire Spin,Weather Ball (Fire),Psyshock
Victini,78.3,psychic,fire,154.1,157.6,164,3983992,27.5,Confusion,V-Create,Psychic
Victreebel (Shadow),78.3,grass,poison,175.4,118.5,162,3369327,40,Razor Leaf,Leaf Blade,Sludge Bomb
Roserade,78.2,grass,poison,184.4,147.6,123,3347468,31,Bullet Seed,Weather Ball (Fire),Grass Knot
Kyurem,78,dragon,ice,170,124.8,171,3627753,25.5,Dragon Breath,Dragon Claw,Blizzard
Mr. Rime,78,ice,psychic,167.3,142,157,3728793,36,Ice Shard,Icy Wind,Psychic
Raikou,77.9,electric,none,171,141.7,150,3633564,26,Volt Switch,Wild Charge,Shadow Ball
Blaziken,77.7,fire,fighting,185.9,116.1,154,3322299,34.5,Counter,Blaze Kick,Stone Edge
Excadrill,77.7,ground,steel,186.3,99.5,180,3336660,27.5,Mud Shot,Drill Run,Rock Slide
Hitmonchan (Shadow),77.3,fighting,none,164.4,167.5,120,3304946,40,Counter,Close Combat,Ice Punch
Bouffalant,77.1,normal,none,154.8,151,172,4020660,36.5,Mud Shot,Stomp,Earthquake
Heracross,76.8,bug,fighting,174.8,138.8,146,3543694,29,Counter,Close Combat,Megahorn
Ampharos,76.7,electric,none,164.7,136.8,167,3762996,34,Volt Switch,Thunder Punch,Focus Blast
Drapion,76.7,poison,dark,154.1,171.5,147,3885041,40,Ice Fang,Crunch,Aqua Tail
Gallade (Shadow),76.7,psychic,fighting,178.5,149.5,131,3494934,29.5,Confusion,Close Combat,Leaf Blade
Milotic,76.7,water,none,146.7,169.6,170,4229944,31.5,Waterfall,Surf,Blizzard
Blastoise,76.5,water,none,147,175.4,160,4126386,40,Water Gun,Hydro Cannon,Ice Beam
Muk,76.5,poison,none,151.9,142.5,189,4092111,38,Poison Jab,Thunder Punch,Dark Pulse
Muk (Shadow),76.5,poison,none,151.9,142.5,189,4092111,38,Poison Jab,Dark Pulse,Thunder Punch
Durant,76.4,bug,steel,178.7,154.1,127,3496539,36.5,Bug Bite,X-Scissor,Stone Edge
Blastoise (Shadow),76.2,water,none,147,175.4,160,4126386,40,Water Gun,Hydro Cannon,Ice Beam
Crawdaunt,76.2,water,dark,188.9,124.1,138,3234153,40,Snarl,Night Slash,Crabhammer
Genesect,76.2,bug,steel,180.2,145.8,129,3388487,26.5,Fury Cutter,X-Scissor,Magnet Bomb
Scrafty,76.2,dark,fighting,140.7,187.3,140,3688760,40,Counter,Foul Play,Power-Up Punch
Cloyster (Shadow),76.1,water,ice,156.7,213.4,118,3946175,39.5,Ice Shard,Icy Wind,Hydro Pump
Hippowdon,76.1,ground,none,151.5,148.5,182,4094528,30,Ice Fang,Body Slam,Earth Power
Cryogonal,75.8,ice,none,150.8,175.2,156,4120313,35,Ice Shard,Night Slash,Aurora Beam
Raichu (Alolan),75.8,electric,psychic,170.7,133.6,134,3055127,40,Volt Switch,Wild Charge,Thunder Punch
Vileplume (Shadow),75.8,grass,poison,169.6,142.3,152,3669062,38.5,Razor Leaf,Sludge Bomb,Moonblast
Gardevoir,75.6,psychic,fairy,178.5,149.5,131,3494934,29.5,Charm,Synchronoise,Shadow Ball
Ampharos (Shadow),75.5,electric,none,164.7,136.8,167,3762996,34,Volt Switch,Thunder Punch,Focus Blast
Ninetales (Shadow),75.5,fire,none,145.4,162,151,3557399,40,Fire Spin,Weather Ball (Fire),Psyshock
Raikou (Shadow),75.4,electric,none,171,141.7,150,3633564,26,Volt Switch,Wild Charge,Shadow Ball
Cobalion,75.2,steel,fighting,146.3,177.8,163,4241212,30,Metal Claw,Sacred Sword,Stone Edge
Leavanny,75.2,bug,grass,169.6,139.9,153,3632323,38.5,Bug Bite,Leaf Blade,X-Scissor
Moltres,75.2,fire,flying,176,133.4,149,3499508,26.5,Fire Spin,Sky Attack,Overheat
Hitmonchan,74.9,fighting,none,164.4,167.5,120,3304946,40,Counter,Close Combat,Ice Punch
Magmortar (Shadow),74.9,fire,none,182.8,135,137,3380644,29.5,Karate Chop,Fire Punch,Thunderbolt
Mamoswine,74.9,ice,ground,178.6,112.8,173,3485633,27.5,Powder Snow,Avalanche,Stone Edge
Palkia,74.9,water,dragon,182.5,145.7,127,3377706,22.5,Dragon Breath,Aqua Tail,Draco Meteor
Celebi,74.8,psychic,grass,154.1,157.6,164,3983992,27.5,Confusion,Seed Bomb,Psychic
Forretress,74.6,bug,steel,139.1,173.9,154,3724260,40,Bug Bite,Earthquake,Mirror Shot
Rapidash,74.6,fire,none,175.4,139.9,140,3435882,40,Incinerate,Drill Run,Flame Charge
Serperior,74.5,grass,none,139.1,173.1,154,3707332,40,Vine Whip,Grass Knot,Aerial Ace
Skarmory,74.5,steel,flying,128.8,190.5,140,3434920,40,Air Slash,Brave Bird,Sky Attack
Magneton,74.3,electric,steel,188.1,145.4,120,3282162,40,Thunder Shock,Magnet Bomb,Discharge
Umbreon,74.3,dark,none,111.4,201.5,182,4087094,40,Snarl,Foul Play,Last Resort
Froslass (XL),74,ice,ghost,156.3,138.6,157,3402243,50,Powder Snow,Avalanche,Shadow Ball
Houndoom (Shadow),73.9,dark,fire,183.8,121.5,151,3372978,38,Snarl,Crunch,Flamethrower
Scyther (Shadow),73.9,bug,flying,173.1,143.6,143,3553111,37.5,Fury Cutter,Night Slash,X-Scissor
Kingdra,73.6,water,dragon,161,160.2,150,3869168,36.5,Dragon Breath,Outrage,Octazooka
Scolipede,73.6,bug,poison,172.3,150.2,134,3466561,40,Poison Jab,X-Scissor,Megahorn
Entei,73.4,fire,none,165.5,125.3,180,3734231,26,Fire Spin,Flame Charge,Iron Head
Entei (Shadow),73.4,fire,none,165.5,125.3,180,3734231,26,Fire Spin,Flame Charge,Iron Head
Feraligatr,73.4,water,none,160.1,154,157,3870246,34.5,Ice Fang,Hydro Cannon,Crunch
Ludicolo (XL),73.4,water,grass,150.8,160,171,4126545,49.5,Bubble,Energy Ball,Ice Beam
Piloswine,73.1,ice,ground,154.9,120.9,189,3539919,40,Powder Snow,Avalanche,Stone Edge
Uxie,73.1,psychic,none,135.1,222.9,153,4608087,40,Confusion,Future Sight,Thunder
Magmar (Shadow),73,fire,none,174.7,133.6,140,3265811,40,Karate Chop,Fire Punch,Flamethrower
Zebstrika,73,electric,none,178.6,119.3,154,3282389,40,Spark,Wild Charge,Flame Charge
Bellossom,72.9,grass,none,145.4,158.9,154,3557284,40,Bullet Seed,Leaf Blade,Return
Bellossom (Shadow),72.9,grass,none,145.4,158.9,154,3557284,40,Bullet Seed,Leaf Blade,Dazzling Gleam
Kangaskhan,72.9,normal,none,151.1,140.2,193,4089135,38,Mud Slap,Power-Up Punch,Outrage
Thundurus (Incarnate),72.9,electric,flying,189.5,124.3,138,3249327,27,Thunder Shock,Crunch,Thunder
Aggron,72.7,steel,rock,151.9,201.5,134,4100271,31.5,Smack Down,Stone Edge,Heavy Slam
Weavile,72.4,dark,ice,185.2,133.9,136,3372180,32,Snarl,Avalanche,Foul Play
Gastrodon (East),72.3,water,ground,145.4,124.9,204,3704154,40,Mud Slap,Body Slam,Earth Power
Gastrodon (West),72.3,water,ground,145.4,124.9,204,3704154,40,Mud Slap,Body Slam,Earth Power
Golem (Alolan),72.1,rock,electric,161.3,156.1,152,3826753,32.5,Volt Switch,Wild Charge,Stone Edge
Raichu,72,electric,none,164.4,131.2,134,2889750,40,Volt Switch,Wild Charge,Thunder Punch
Vaporeon,72,water,none,154,126.6,207,4034935,29,Water Gun,Aqua Tail,Last Resort
Moltres (Shadow),71.8,fire,flying,176,133.4,149,3499508,26.5,Fire Spin,Sky Attack,Overheat
Victreebel,71.8,grass,poison,175.4,118.5,162,3369327,40,Razor Leaf,Leaf Blade,Sludge Bomb
Weavile (Shadow),71.8,dark,ice,185.2,133.9,136,3372180,32,Snarl,Avalanche,Foul Play
Forretress (Shadow),71.5,bug,steel,139.1,173.9,154,3724260,40,Bug Bite,Mirror Shot,Earthquake
Jellicent,71.4,water,ghost,137.5,152.5,189,3964171,40,Hex,Shadow Ball,Ice Beam
Seismitoad,71.4,water,ground,158.1,128.8,193,3929695,40,Mud Shot,Earth Power,Sludge Bomb
Torterra,71.4,grass,ground,156,148.5,172,3982013,33,Razor Leaf,Frenzy Plant,Stone Edge
Heatmor,71.2,fire,none,173.1,113.8,168,3309024,40,Fire Spin,Flamethrower,Thunder Punch
Latios,71.2,dragon,psychic,180,147.2,130,3445026,24,Dragon Breath,Dragon Claw,Psychic
Piloswine (Shadow),71.2,ice,ground,154.9,120.9,189,3539919,40,Powder Snow,Avalanche,Stone Edge
Skarmory (Shadow),71.2,steel,flying,128.8,190.5,140,3434920,40,Air Slash,Brave Bird,Sky Attack
Aggron (Shadow),71.1,steel,rock,151.9,201.5,134,4100271,31.5,Smack Down,Stone Edge,Heavy Slam
Torterra (Shadow),71.1,grass,ground,156,148.5,172,3982013,33,Razor Leaf,Frenzy Plant,Stone Edge
Bisharp,70.9,dark,steel,181.9,139.7,135,3429208,36,Snarl,Dark Pulse,Iron Head
Landorus (Incarnate),70.5,ground,flying,181,131.6,144,3429771,25,Mud Shot,Rock Slide,Earth Power
Arcanine,70.3,fire,none,171.9,132.3,159,3615381,30.5,Snarl,Crunch,Flamethrower
Probopass (XL),70.3,rock,steel,126,243.7,142,4361605,50,Spark,Rock Slide,Thunderbolt
Stoutland,70.3,normal,none,161,148.9,160,3833964,34,Lick,Wild Charge,Crunch
Golduck,70.2,water,none,162.8,139.9,162,3689262,40,Water Gun,Cross Chop,Ice Beam
Klinklang,70.2,steel,none,164.7,176.3,130,3774212,37,Thunder Shock,Mirror Shot,Zap Cannon
Magmortar,70.2,fire,none,182.8,135,137,3380644,29.5,Karate Chop,Fire Punch,Thunderbolt
Zekrom,70.2,dragon,electric,177.4,141.3,138,3459710,22.5,Dragon Breath,Crunch,Wild Charge
Mamoswine (Shadow),70.1,ice,ground,178.6,112.8,173,3485633,27.5,Powder Snow,Avalanche,Stone Edge
Pyroar,70.1,fire,normal,175,123.6,164,3545234,36,Fire Fang,Flame Charge,Overheat
Whiscash,70.1,water,ground,131.2,123.3,203,3283316,40,Mud Shot,Mud Bomb,Blizzard
Bronzong,69.9,steel,psychic,139.1,180.2,143,3583996,40,Confusion,Psyshock,Bulldoze
Porygon2,69.9,normal,none,158.1,150.3,164,3898496,38,Lock On,Tri Attack,Zap Cannon
Vileplume,69.9,grass,poison,169.6,142.3,152,3669062,38.5,Razor Leaf,Sludge Bomb,Moonblast
Heatran,69.8,fire,steel,169.5,149.2,144,3641925,24,Fire Spin,Flamethrower,Stone Edge
Hypno,69.8,psychic,none,125.7,164.4,168,3470194,40,Confusion,Fire Punch,Shadow Ball
Omastar (Shadow),69.8,rock,water,163.9,163.9,141,3786056,34.5,Mud Shot,Rock Slide,Rock Blast
Houndoom,69.6,dark,fire,183.8,121.5,151,3372978,38,Snarl,Crunch,Flamethrower
Magneton (Shadow),69.6,electric,steel,188.1,145.4,120,3282162,40,Thunder Shock,Magnet Bomb,Discharge
Reshiram,69.6,dragon,fire,177.4,141.3,138,3459710,22.5,Dragon Breath,Crunch,Overheat
Arcanine (Shadow),69.5,fire,none,171.9,132.3,159,3615381,30.5,Snarl,Wild Charge,Flamethrower
Groudon,69.5,ground,none,174.3,153.3,133,3553837,22.5,Mud Shot,Fire Punch,Earthquake
Kingler,69.5,water,none,188,144.3,122,3309209,36,Mud Shot,Crabhammer,X-Scissor
Luxray,69.5,electric,none,180.8,126.7,151,3457386,31.5,Spark,Wild Charge,Crunch
Relicanth,69.3,water,rock,138.3,170.7,189,4462082,40,Water Gun,Aqua Tail,Ancient Power
Cradily,68.9,rock,grass,132,165.2,169,3684117,40,Bullet Seed,Stone Edge,Grass Knot
Delphox,68.9,fire,psychic,171.9,147.8,141,3583476,30,Fire Spin,Flame Charge,Psychic
Krookodile,68.9,ground,dark,173.4,124.1,167,3593154,29.5,Snarl,Crunch,Earthquake
Kyogre,68.9,water,none,174.3,153.3,133,3553837,22.5,Waterfall,Surf,Thunder
Pelipper,68.9,water,flying,150.2,149.4,134,3005413,40,Wing Attack,Weather Ball (Water),Hurricane
Dialga,68.7,steel,dragon,177.4,141.3,138,3459710,22.5,Dragon Breath,Iron Head,Thunder
Leafeon,68.7,grass,none,166.4,168.7,133,3734504,33,Quick Attack,Leaf Blade,Last Resort
Haxorus,68.6,dragon,none,197,123.4,130,3161161,25.5,Counter,Dragon Claw,Night Slash
Tyranitar,68.4,rock,dark,166.4,143.8,154,3684639,23.5,Smack Down,Crunch,Stone Edge
Jolteon,68.3,electric,none,179.8,143.4,134,3454422,34.5,Volt Switch,Discharge,Last Resort
Skuntank,68.3,poison,dark,157.3,116.2,193,3526239,40,Poison Jab,Crunch,Sludge Bomb
Mantine,68.1,water,flying,128.8,190.5,140,3434920,40,Wing Attack,Aerial Ace,Ice Beam
Simisage,68.1,grass,none,174.7,117,154,3146000,40,Vine Whip,Grass Knot,Crunch
Staraptor,67.8,normal,flying,182.1,116.4,160,3391095,34,Wing Attack,Brave Bird,Close Combat
Yanmega,67.8,bug,flying,177.8,126.4,156,3506481,32,Wing Attack,Aerial Ace,Bug Buzz
