Pokemon,Score,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,Fast Move,Charged Move 1,Charged Move 2
Medicham,79.8,fighting,psychic,107.5,132,134,1900834,40,Counter,Ice Punch,Psychic
Marowak (Alolan),79.6,fire,ghost,111.4,145.3,124,2007734,31,Fire Spin,Shadow Bone,Bone Club
Ferrothorn,78.8,grass,steel,108.8,154.1,123,2062431,23.5,Bullet Seed,Power Whip,Thunder
Forretress,78.6,bug,steel,110.4,142.2,128,2009351,24.5,Bug Bite,Earthquake,Mirror Shot
Lanturn,78.6,water,electric,104.8,104.8,192,2109375,27,Spark,Thunderbolt,Hydro Pump
Zweilous,78.6,dark,dragon,122.5,109.2,137,1832026,31,Dragon Breath,Body Slam,Dark Pulse
Gardevoir,78.3,psychic,fairy,137.2,115.6,102,1617468,18,Charm,Synchronoise,Shadow Ball
Grotle,78.1,grass,none,118.3,112.5,141,1875443,29.5,Razor Leaf,Body Slam,Energy Ball
Bayleef,77.9,grass,none,108.3,134.4,134,1949208,40,Razor Leaf,Grass Knot,Ancient Power
Gloom,77.9,grass,poison,122.6,115.6,128,1814886,37.5,Razor Leaf,Sludge Bomb,Petal Blizzard
Meganium,77.9,grass,none,112.1,135.2,131,1985352,23,Vine Whip,Frenzy Plant,Earthquake
Stunfisk,77.9,ground,electric,102.9,126.7,167,2176261,26,Thunder Shock,Mud Bomb,Discharge
Skarmory (Shadow),77.7,steel,flying,106.9,163.1,120,2092515,27,Air Slash,Brave Bird,Sky Attack
Mawile,77.1,steel,fairy,126.3,121.6,115,1766823,39,Fire Fang,Power-Up Punch,Play Rough
Vileplume,77.1,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Petal Blizzard
Wobbuffet,76.9,psychic,none,59.3,95.6,313,1774087,40,Counter,Return,Mirror Coat
Vileplume (Shadow),76.6,grass,poison,130.3,111.5,118,1715144,22,Razor Leaf,Sludge Bomb,Moonblast
Empoleon,76.4,water,steel,125.8,114.7,122,1760119,19,Waterfall,Hydro Cannon,Drill Peck
Abomasnow,76.2,grass,ice,118.5,111.4,141,1861173,23.5,Powder Snow,Weather Ball (Ice),Energy Ball
Gliscor,76.2,ground,flying,116.1,142.1,116,1914629,20.5,Fury Cutter,Earthquake,Night Slash
Hitmontop,76.2,fighting,none,123.3,147.8,100,1822396,26,Counter,Close Combat,Stone Edge
Hypno,76.2,psychic,none,104.8,143.7,142,2138624,27,Confusion,Shadow Ball,Thunder Punch
Jumpluff,76.2,grass,flying,97.7,152.4,153,2279378,38.5,Bullet Seed,Aerial Ace,Energy Ball
Vigoroth,76.2,normal,none,115.9,113.1,144,1888091,28,Counter,Body Slam,Bulldoze
Chesnaught,75.8,grass,fighting,118.9,124.7,125,1853637,18.5,Vine Whip,Superpower,Energy Ball
Relicanth,75.8,water,rock,105.9,133.5,149,2105658,22,Water Gun,Aqua Tail,Ancient Power
Victreebel (Shadow),75.8,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Ninetales (Alolan),75.6,ice,fairy,115.9,134.7,123,1920479,23.5,Powder Snow,Weather Ball (Ice),Psyshock
Torterra (Shadow),75.6,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Sealeo,75.4,ice,water,110.1,110.1,168,2035980,35.5,Powder Snow,Body Slam,Aurora Beam
Lickitung,75.2,normal,none,97.2,120.1,175,2043482,40,Lick,Body Slam,Power Whip
Politoed (Shadow),74.7,water,none,116,121,138,1936695,22.5,Mud Shot,Weather Ball (Water),Earthquake
Leavanny,74.5,bug,grass,131.6,110.3,117,1697669,22,Razor Leaf,Leaf Blade,X-Scissor
Lapras,74.3,water,ice,106.5,110.9,179,2114378,21.5,Ice Shard,Surf,Skull Bash
Castform (Snowy),74.1,ice,none,114.2,118.9,144,1955147,39.5,Powder Snow,Weather Ball (Ice),Blizzard
Forretress (Shadow),73.9,bug,steel,110.4,142.2,128,2009351,24.5,Bug Bite,Earthquake,Mirror Shot
Munchlax,73.9,normal,none,104.6,93.7,218,2136331,30,Lick,Body Slam,Bulldoze
Noctowl,73.9,normal,flying,106.7,115.9,169,2091241,28,Wing Attack,Sky Attack,Psychic
Probopass,73.7,rock,steel,98.1,202.5,114,2263603,27.5,Spark,Rock Slide,Thunderbolt
Gastrodon (East),73.5,water,ground,115.2,101.4,166,1939485,24,Mud Slap,Body Slam,Earth Power
Gastrodon (West),73.5,water,ground,115.2,101.4,166,1939485,24,Mud Slap,Body Slam,Earth Power
Marowak,73.5,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Snorlax,73.5,normal,none,107.4,100.2,190,2045672,17,Lick,Body Slam,Superpower
Swampert,73.5,water,ground,124,106,137,1800668,19,Mud Shot,Hydro Cannon,Sludge Wave
Jumpluff (Shadow),73.3,grass,flying,97.7,152.4,153,2279378,38.5,Bullet Seed,Aerial Ace,Energy Ball
Mawile (Shadow),73.3,steel,fairy,126.3,121.6,115,1766823,39,Fire Fang,Power-Up Punch,Play Rough
Pachirisu,73.3,electric,none,86.1,147.8,134,1705913,40,Volt Switch,Thunder Punch,Thunderbolt
Castform (Sunny),72.8,fire,none,114.2,118.9,144,1955147,39.5,Ember,Weather Ball (Fire),Solar Beam
Milotic,72.8,water,none,113.2,132.7,130,1953018,18.5,Waterfall,Surf,Blizzard
Sandshrew (Alolan XL),72.8,ice,steel,117.6,121,127,1807853,50,Powder Snow,Night Slash,Blizzard
Hariyama,72.6,fighting,none,126.8,74.9,184,1748232,19.5,Counter,Close Combat,Heavy Slam
Aggron (Shadow),72.2,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Torterra,72.2,grass,ground,121.1,115.9,131,1838442,19,Razor Leaf,Frenzy Plant,Stone Edge
Victreebel,72.2,grass,poison,136.9,92.5,129,1633406,22.5,Razor Leaf,Leaf Blade,Acid Spray
Quilladin,71.3,grass,none,116.8,131.4,125,1918246,37,Vine Whip,Body Slam,Energy Ball
Sealeo (Shadow),71.3,ice,water,110.1,110.1,168,2035980,35.5,Powder Snow,Body Slam,Aurora Beam
Blastoise,70.7,water,none,112.8,137.8,127,1974395,22,Water Gun,Hydro Cannon,Ice Beam
Sableye (XL),70.7,dark,ghost,121.2,124.5,122,1841934,48,Shadow Claw,Foul Play,Return
Steelix,70.7,steel,ground,100.1,181.9,123,2239452,22.5,Dragon Tail,Earthquake,Crunch
Quagsire,70.5,water,ground,111.7,111.7,159,1983389,28,Mud Shot,Earthquake,Stone Edge
Sandslash (Alolan),70.5,ice,steel,117.9,132,122,1897975,23,Powder Snow,Ice Punch,Bulldoze
Dusclops,70.3,ghost,none,106.3,191.7,103,2099186,37.5,Hex,Shadow Punch,Ice Punch
Aggron,70.1,steel,rock,117.3,153.6,105,1891990,18,Smack Down,Stone Edge,Heavy Slam
Bronzong,70.1,steel,psychic,112.4,150.1,118,1990892,24.5,Confusion,Psyshock,Bulldoze
Drifblim,70.1,ghost,flying,120.5,73.8,208,1849564,23.5,Hex,Icy Wind,Shadow Ball
Lickilicky,70.1,normal,none,106.5,122.8,160,2092956,22,Lick,Body Slam,Shadow Ball
Melmetal,70.1,steel,none,122.1,105.5,142,1830093,15,Thunder Shock,Superpower,Rock Slide
Regirock,70.1,rock,none,105.4,180.2,112,2127885,18,Lock On,Stone Edge,Focus Blast
Servine,70.1,grass,none,108.3,132,134,1914811,40,Vine Whip,Grass Knot,Leaf Tornado
Poliwrath,69.9,water,fighting,117.7,120.8,134,1904764,21.5,Mud Shot,Dynamic Punch,Ice Punch
Serperior,69.9,grass,none,109.9,142.7,128,2007750,24,Vine Whip,Grass Knot,Aerial Ace
Articuno,69.4,ice,flying,113.2,142.5,122,1967716,18.5,Ice Shard,Icy Wind,Hurricane
Klang,69.4,steel,none,115.8,139.4,120,1938135,31,Thunder Shock,Thunderbolt,Vise Grip
Machoke,69.4,fighting,none,128.9,98.1,137,1731952,27.5,Karate Chop,Cross Chop,Dynamic Punch
Seaking,69.4,water,none,124,104.9,139,1807638,26,Waterfall,Drill Run,Icy Wind
Gligar,69.2,ground,flying,109.9,146.8,126,2033533,31,Fury Cutter,Night Slash,Dig
Suicune (Shadow),69.2,water,none,106.9,141.3,137,2069442,18.5,Snarl,Bubble Beam,Hydro Pump
Chansey,69,normal,none,59.3,113,396,2652629,40,Pound,Psychic,Hyper Beam
Jirachi,69,steel,psychic,120.5,120.5,127,1843005,16.5,Confusion,Doom Desire,Psychic
Poliwrath (Shadow),69,water,fighting,117.7,120.8,134,1904764,21.5,Mud Shot,Dynamic Punch,Ice Punch
Venusaur,69,grass,poison,123.4,122.8,119,1802730,20.5,Vine Whip,Frenzy Plant,Sludge Bomb
Pidgeot,68.6,normal,flying,118.1,113.3,141,1886409,25.5,Gust,Aerial Ace,Brave Bird
Wormadam (Trash),68.6,bug,steel,108.6,145.9,130,2060750,37.5,Confusion,Iron Head,Bug Buzz
Lucario,68.2,fighting,steel,148.2,93.1,110,1518228,20.5,Counter,Power-Up Punch,Shadow Ball
Vaporeon,68.2,water,none,117.9,97.8,162,1868082,17.5,Water Gun,Aqua Tail,Last Resort
Bellossom,68,grass,none,115.1,130.3,128,1918300,24.5,Bullet Seed,Leaf Blade,Return
Hitmonchan,68,fighting,none,130.2,135.3,97,1708843,23.5,Counter,Ice Punch,Thunder Punch
Toxicroak,67.7,poison,fighting,136.6,92.1,129,1622926,22,Counter,Mud Bomb,Sludge Bomb
Marshtomp,67.5,water,ground,122.2,108,139,1834048,33,Mud Shot,Surf,Mud Bomb
Flygon,67.3,ground,dragon,128.8,108.9,123,1725102,20.5,Mud Shot,Dragon Claw,Earth Power
Marowak (Shadow),67.3,ground,none,111.4,145.3,124,2007734,31,Mud Slap,Bone Club,Earthquake
Ninetales,67.3,fire,none,116.2,130.9,126,1917092,25,Fire Spin,Weather Ball (Fire),Solar Beam
Vespiquen,67.1,bug,flying,110.5,143.3,128,2028256,28.5,Fury Cutter,X-Scissor,Power Gem
Kingdra,66.9,water,dragon,122.4,124.3,119,1810502,21,Dragon Breath,Outrage,Octazooka
Machamp,66.9,fighting,none,136,95.8,125,1628538,18,Counter,Cross Chop,Rock Slide
Talonflame,66.9,fire,flying,123.3,112.4,131,1815258,26,Incinerate,Brave Bird,Flame Charge
Lugia,66.7,psychic,flying,102.4,163.5,129,2160651,15,Extrasensory,Sky Attack,Aeroblast
Sableye,66.7,dark,ghost,123.3,119.3,120,1765496,40,Shadow Claw,Foul Play,Return
Gliscor (Shadow),66.5,ground,flying,116.1,142.1,116,1914629,20.5,Fury Cutter,Earthquake,Night Slash
Lapras (Shadow),66.5,water,ice,106.5,110.9,179,2114378,21.5,Ice Shard,Surf,Skull Bash
Dragonite,66.3,dragon,flying,137.3,105.3,112,1619864,14.5,Dragon Breath,Dragon Claw,Hurricane
Dusclops (Shadow),66.3,ghost,none,106.3,191.7,103,2099186,37.5,Hex,Shadow Punch,Ice Punch
Pyroar,66.3,fire,normal,136.9,95,126,1637659,19.5,Fire Fang,Flame Charge,Overheat
Snorlax (Shadow),66.3,normal,none,107.4,100.2,190,2045672,17,Lick,Body Slam,Superpower
Abomasnow (Shadow),66.1,grass,ice,118.5,111.4,141,1861173,23.5,Powder Snow,Weather Ball (Ice),Energy Ball
Dunsparce,66.1,normal,none,105.9,108.2,184,2108416,36,Bite,Drill Run,Rock Slide
Heracross,65.8,bug,fighting,135.2,108.4,112,1642084,17.5,Counter,Close Combat,Megahorn
Machamp (Shadow),65.8,fighting,none,136,95.8,125,1628538,18,Counter,Cross Chop,Rock Slide
Pelipper,65.8,water,flying,124.7,127.4,113,1794220,26,Wing Attack,Weather Ball (Water),Hurricane
Wailord,65.8,water,none,118.5,66.8,235,1858149,24,Water Gun,Surf,Blizzard
Litleo (XL),65.6,fire,normal,121.1,106.1,144,1850202,49,Ember,Flame Charge,Crunch
Lumineon,65.6,water,none,109.8,133.7,138,2025052,32.5,Water Gun,Blizzard,Silver Wind
Mew,65.6,psychic,none,120.5,120.5,127,1843005,16.5,Shadow Claw,Wild Charge,Surf
Blastoise (Shadow),65.4,water,none,112.8,137.8,127,1974395,22,Water Gun,Hydro Cannon,Ice Beam
Hypno (Shadow),65.4,psychic,none,104.8,143.7,142,2138624,27,Confusion,Thunder Punch,Fire Punch
Magnezone,65.4,electric,steel,136.6,121.2,99,1638649,17,Spark,Wild Charge,Mirror Shot
Primeape,65.4,fighting,none,141.8,97.1,115,1584241,23.5,Counter,Night Slash,Close Combat
Dragonite (Shadow),65.2,dragon,flying,137.3,105.3,112,1619864,14.5,Dragon Breath,Dragon Claw,Hurricane
Ivysaur,65.2,grass,poison,120,119.3,129,1846516,35.5,Vine Whip,Power Whip,Sludge Bomb
Probopass (Shadow),65.2,rock,steel,98.1,202.5,114,2263603,27.5,Spark,Rock Slide,Thunderbolt
Wailmer,65.2,water,none,119.3,65.6,230,1800391,40,Water Gun,Body Slam,Heavy Slam
Dragonair,65,dragon,none,126,111.7,125,1758941,33,Dragon Breath,Aqua Tail,Wrap
Walrein (Shadow),65,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Shelgon (Shadow),64.8,dragon,none,125.6,118,120,1779129,27,Dragon Breath,Flamethrower,Dragon Pulse
Articuno (Shadow),64.6,ice,flying,113.2,142.5,122,1967716,18.5,Ice Shard,Icy Wind,Hurricane
Escavalier,64.4,bug,steel,135.1,118,104,1657440,19.5,Counter,Drill Run,Megahorn
Magcargo,64.4,fire,rock,110.5,157.3,115,1999192,36,Ember,Stone Edge,Overheat
Sudowoodo,64.4,rock,none,116.7,128.2,126,1884689,25.5,Counter,Rock Slide,Earthquake
Lilligant,63.9,grass,none,137.7,104.1,113,1619705,21,Charm,Petal Blizzard,Hyper Beam
Shelgon,63.9,dragon,none,125.6,118,120,1779129,27,Dragon Breath,Flamethrower,Twister
Dragonair (Shadow),63.7,dragon,none,126,111.7,125,1758941,33,Dragon Breath,Aqua Tail,Dragon Pulse
Castform,63.5,normal,none,114.2,118.9,144,1955147,39.5,Hex,Weather Ball (Normal),Energy Ball
Cradily,63.5,rock,grass,105.9,141,140,2090467,25.5,Bullet Seed,Stone Edge,Grass Knot
Bibarel,63.3,normal,water,125.4,95.9,149,1792338,31,Water Gun,Surf,Hyper Fang
Charmeleon (Shadow),63.1,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Flamethrower
Ninetales (Shadow),63.1,fire,none,116.2,130.9,126,1917092,25,Fire Spin,Weather Ball (Fire),Psyshock
Slowking,63.1,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Golbat,62.9,poison,flying,119.5,115.2,136,1872017,28,Wing Attack,Poison Fang,Shadow Ball
Latias,62.9,dragon,psychic,124.6,134.1,107,1788747,15.5,Dragon Breath,Outrage,Psychic
Raticate (Alolan),62.9,dark,normal,109,125.9,150,2057140,36,Quick Attack,Crunch,Hyper Fang
Tirtouga,62.9,water,rock,117.8,127.2,125,1872864,40,Water Gun,Surf,Body Slam
Tyranitar (Shadow),62.9,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Croconaw,62.7,water,none,119.4,117.1,134,1873255,36.5,Water Gun,Ice Punch,Crunch
Hitmonchan (Shadow),62.7,fighting,none,130.2,135.3,97,1708843,23.5,Counter,Ice Punch,Thunder Punch
Slowbro,62.7,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Uxie,62.7,psychic,none,103.1,177.5,119,2178203,23,Confusion,Future Sight,Thunder
Breloom,62.5,grass,fighting,151.2,96.1,101,1467723,21,Counter,Dynamic Punch,Grass Knot
Oddish (Shadow),62.5,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Turtwig (Shadow),62.5,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Aerodactyl (Shadow),62.2,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Darumaka,62.2,fire,none,132.8,79.8,147,1557873,40,Fire Fang,Fire Punch,Flame Charge
Quilava,62.2,fire,none,128.8,106.7,127,1745457,40,Ember,Flame Charge,Flamethrower
Claydol,62,ground,psychic,105.5,169.7,119,2131919,28.5,Confusion,Earth Power,Shadow Ball
Gligar (Shadow),62,ground,flying,109.9,146.8,126,2033533,31,Wing Attack,Night Slash,Dig
Walrein,62,ice,water,114.1,112.9,152,1958255,20,Waterfall,Blizzard,Earthquake
Celebi,61.8,psychic,grass,120.5,120.5,127,1843005,16.5,Confusion,Seed Bomb,Psychic
Cinccino,61.8,normal,none,135.6,93.5,129,1635614,25,Charm,Aqua Tail,Thunderbolt
Conkeldurr,61.8,fighting,none,134.6,93.9,130,1642321,16.5,Counter,Dynamic Punch,Stone Edge
Marshtomp (Shadow),61.8,water,ground,122.2,108,139,1834048,33,Mud Shot,Surf,Mud Bomb
Ponyta,61.8,fire,none,134.5,108.6,113,1650512,35.5,Ember,Flame Charge,Stomp
Swampert (Shadow),61.8,water,ground,124,106,137,1800668,19,Mud Shot,Hydro Cannon,Sludge Wave
Magnezone (Shadow),61.6,electric,steel,136.6,121.2,99,1638649,17,Spark,Wild Charge,Mirror Shot
Pignite,61.6,fire,fighting,128.1,86.3,156,1724510,29,Ember,Flame Charge,Flamethrower
Braixen,61.2,fire,none,131.5,106.5,121,1695411,30.5,Ember,Flame Charge,Psyshock
Charmeleon,61.2,fire,none,128.8,106.7,127,1745457,40,Ember,Fire Punch,Return
Corsola,61.2,water,rock,105.1,135.1,127,1803995,40,Bubble,Rock Blast,Bubble Beam
Fletchinder,61,fire,flying,126.4,98.8,136,1698842,40,Ember,Flame Charge,Aerial Ace
Graveler (Alolan),61,rock,electric,121.6,128.8,115,1800435,29,Volt Switch,Stone Edge,Rock Blast
Swalot,61,poison,none,104.8,122.7,166,2134710,28.5,Infestation,Sludge Bomb,Ice Beam
Turtwig,61,grass,none,105.9,98.8,127,1328625,40,Razor Leaf,Body Slam,Seed Bomb
Dustox (XL),60.8,bug,poison,95,148.7,142,2005436,50,Confusion,Sludge Bomb,Bug Buzz
Gigalith,60.8,rock,none,128.3,118.4,114,1732509,17,Smack Down,Rock Slide,Superpower
Linoone (Galarian),60.8,dark,normal,114.9,109.5,154,1937075,38.5,Snarl,Body Slam,Gunk Shot
Chinchou,60.5,water,electric,95.6,88.5,154,1303491,40,Spark,Thunderbolt,Bubble Beam
Tentacruel,60.5,water,poison,110.7,143.1,127,2012706,23.5,Poison Jab,Acid Spray,Hydro Pump
Victini,60.5,psychic,fire,120.5,120.5,127,1843005,16.5,Confusion,V-Create,Psychic
Wartortle,60.5,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Wobbuffet (Shadow),60.5,psychic,none,59.3,95.6,313,1774087,40,Counter,Mirror Coat,Frustration
Hydreigon,60.3,dark,dragon,137.1,104,114,1625509,15,Dragon Breath,Dark Pulse,Dragon Pulse
Linoone,60.3,normal,none,114.9,109.5,154,1937075,38.5,Shadow Claw,Grass Knot,Thunder
Golbat (Shadow),59.9,poison,flying,119.5,115.2,136,1872017,28,Wing Attack,Poison Fang,Shadow Ball
Gyarados,59.9,water,flying,132,105.3,122,1695047,16,Dragon Breath,Aqua Tail,Crunch
Hippowdon,59.9,ground,none,117.9,115.6,139,1894516,18,Ice Fang,Body Slam,Earth Power
Lampent,59.9,ghost,fire,134.5,98.2,126,1665007,34,Ember,Energy Ball,Flame Burst
Oddish,59.9,grass,poison,115.4,100.4,113,1308636,40,Razor Leaf,Seed Bomb,Sludge Bomb
Perrserker,59.9,steel,none,130.8,110.1,119,1713702,23.5,Shadow Claw,Close Combat,Foul Play
Tangrowth,59.9,grass,none,122.4,112.2,133,1827093,18,Vine Whip,Power Whip,Rock Slide
Cryogonal,59.7,ice,none,116.8,136.9,119,1902125,19.5,Ice Shard,Night Slash,Aurora Beam
Prinplup,59.7,water,none,119.8,116.8,133,1860925,37,Bubble,Icy Wind,Hydro Pump
Slowking (Shadow),59.7,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Blizzard
Wartortle (Shadow),59.7,water,none,111.4,134.4,132,1976177,40,Water Gun,Ice Beam,Hydro Pump
Feraligatr,59.5,water,none,124.5,119.7,120,1788540,19.5,Water Gun,Hydro Cannon,Crunch
Sharpedo (Shadow),59.5,water,dark,167.9,64.1,123,1324956,24.5,Waterfall,Crunch,Poison Fang
Slowbro (Shadow),59.5,water,psychic,115.3,120.3,140,1941701,22,Confusion,Psychic,Ice Beam
Togetic,59.5,fairy,flying,111.8,148.2,121,2004368,37.5,Hidden Power (Flying),Aerial Ace,Ancient Power
Torkoal,59.5,fire,none,109,151.3,124,2044921,27,Fire Spin,Overheat,Earthquake
Blaziken,59.3,fire,fighting,145,89.7,118,1534137,19,Counter,Blaze Kick,Stone Edge
Exploud,59.3,normal,none,121.1,95.8,159,1845392,23.5,Bite,Crunch,Disarming Voice
Golduck,59.3,water,none,125.6,110.2,128,1771088,23,Water Gun,Cross Chop,Ice Beam
Litleo,59.3,fire,normal,121.7,100.4,136,1661297,40,Ember,Flame Charge,Crunch
Cherrim (Sunshine),59.1,grass,none,122.9,115.9,127,1808807,27,Bullet Seed,Weather Ball (Fire),Solar Beam
Golurk,59.1,ground,ghost,135.6,96.2,127,1656479,20,Mud Slap,Shadow Punch,Dynamic Punch
Ho-Oh,59.1,fire,flying,124.6,127.2,113,1791064,14.5,Incinerate,Brave Bird,Earthquake
Monferno,59.1,fire,fighting,133,92.8,136,1678097,37,Ember,Flamethrower,Low Sweep
Carracosta,58.8,water,rock,121.2,128.6,117,1823041,21,Water Gun,Surf,Body Slam
Flygon (Shadow),58.8,ground,dragon,128.8,108.9,123,1725102,20.5,Mud Shot,Dragon Claw,Earth Power
Muk (Alolan),58.6,poison,dark,118.3,111.7,143,1889615,20,Snarl,Dark Pulse,Sludge Wave
Rhyhorn,58.6,ground,rock,114.1,108.6,158,1958387,37.5,Mud Slap,Stomp,Horn Attack
Sirfetchd,58.6,fighting,none,145.9,108.6,96,1521428,18.5,Counter,Leaf Blade,Night Slash
Tyranitar,58.6,rock,dark,131.8,108.9,119,1706817,14.5,Smack Down,Crunch,Stone Edge
Combusken,58.4,fire,fighting,131.2,99.3,130,1693699,37.5,Ember,Rock Slide,Flame Charge
Lairon (Shadow),58.4,steel,rock,114.9,145.7,116,1941935,27.5,Metal Claw,Rock Slide,Body Slam
Seismitoad,58.4,water,ground,121.6,99.6,152,1840677,22,Mud Shot,Earth Power,Sludge Bomb
Aerodactyl,58.2,rock,flying,135,103.9,117,1642003,20,Rock Throw,Rock Slide,Earth Power
Mightyena,58.2,dark,none,127.9,103.2,132,1743018,28,Ice Fang,Crunch,Poison Fang
Scizor,58.2,bug,steel,137.7,110.5,105,1598160,18,Bullet Punch,X-Scissor,Iron Head
Cloyster,58,water,ice,121.2,165.9,92,1849900,21,Ice Shard,Icy Wind,Hydro Pump
Kangaskhan,58,normal,none,116.4,109,151,1916883,21.5,Mud Slap,Stomp,Crunch
Ledian,58,bug,flying,96.4,153.3,127,1877367,40,Bug Bite,Aerial Ace,Bug Buzz
Machoke (Shadow),58,fighting,none,128.9,98.1,137,1731952,27.5,Karate Chop,Cross Chop,Dynamic Punch
Charizard,57.8,fire,flying,135.1,106.8,115,1658635,19.5,Fire Spin,Blast Burn,Dragon Claw
Gyarados (Shadow),57.8,water,flying,132,105.3,122,1695047,16,Dragon Breath,Aqua Tail,Crunch
Beedrill,57.6,bug,poison,128.6,103.6,130,1731686,30.5,Poison Jab,X-Scissor,Drill Run
Crustle,57.6,bug,rock,120.9,132.8,114,1831189,22,Fury Cutter,Rock Slide,X-Scissor
